Year,Farm,Property_Grouping,PK_Boundary,Simplified_Boundary,Very_Simplified_Boundary,Planting_date,Treatment,Colour,Rep,Number_of_Pods,Pod_number,Seed viable,Seed inviable,Native_new_age,Type_of_farm
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,2,7,4,21,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,2,7,5,13,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,2,7,6,15,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,2,7,7,24,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,1,20,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,2,12,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,3,14,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,4,19,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,5,11,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,6,26,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Open,NA,3,7,2,11,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Open,NA,3,7,3,12,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Open,NA,3,7,4,16,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Open,NA,3,7,5,18,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Open,NA,3,7,6,23,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Open,NA,3,7,7,13,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,6,1,19,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,6,2,25,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,6,3,21,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,6,4,15,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,6,6,8,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,3,1,8,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,3,2,22,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,3,3,9,NA,On-farm bare fence,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,6,1,10,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,6,2,21,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,6,3,15,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,6,4,22,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,6,5,15,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Hand pollinated,NA,1,6,6,9,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,4,24,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,5,19,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,6,18,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,7,21,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,8,20,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,10,9,24,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,1,14,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,4,17,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,6,15,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,7,17,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,10,8,17,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,9,4,24,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,9,6,17,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,8,2,21,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,8,4,17,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,8,5,11,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,8,6,22,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,1,8,7,22,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,2,4,1,17,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,2,4,2,20,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,2,4,3,16,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2021,New native,Mixed_native,2021,Hand pollinated,NA,2,4,4,22,NA,Three-year old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,8,1,19,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,8,2,15,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,8,3,18,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,8,4,26,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,8,6,23,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,8,7,20,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,6,1,12,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,6,2,31,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,6,3,22,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,6,4,16,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,6,5,18,NA,Old native,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,8,1,20,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,8,2,18,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,8,3,19,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,8,4,21,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,8,6,19,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,3,8,7,12,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,6,1,3,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,6,2,2,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,6,3,1,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,6,4,5,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,6,5,2,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,6,6,3,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,4,1,5,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,4,2,0,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,4,3,0,NA,On-farm bare fence,Dairy
2023-2024,Pocock,Pocock,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,2,4,4,0,NA,On-farm bare fence,Dairy
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,0,1,0,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,0,2,0,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,0,3,0,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,0,4,0,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,0,5,0,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Closed,NA,1,0,6,0,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,1,0,1,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,1,0,2,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,1,0,3,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,1,0,4,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,1,0,5,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,1,0,6,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,2,0,1,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,2,0,2,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,2,0,3,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,2,0,4,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Closed,NA,2,0,5,0,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,7,1,20,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,7,3,25,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,7,4,19,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,7,5,21,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,7,6,18,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,1,7,7,15,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,4,1,12,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,4,2,15,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,1,4,3,21,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,9,2,16,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,9,3,26,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,9,4,22,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,9,5,22,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,9,7,19,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Hand pollinated,NA,2,9,8,17,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,7,2,15,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,7,3,21,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,7,5,17,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,7,6,17,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Hand pollinated,NA,2,7,7,16,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,5,2,11,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,5,3,19,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,5,4,16,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,1,5,5,7,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,1,6,2,18,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,1,6,3,11,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,1,6,4,15,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,1,6,5,19,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,2,8,2,14,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,2,8,3,16,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,2,8,4,22,NA,Old native,Arable
2023-2024,Ward,Ward_Wakanui,Native_2013,Old native,Mixed_native,2013,Open,NA,2,8,5,20,NA,Old native,Arable
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,TRUE,1,10,1,19,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,TRUE,1,10,2,8,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,TRUE,1,10,6,17,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,TRUE,1,10,7,15,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,TRUE,1,10,8,12,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,TRUE,1,10,9,11,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Open,TRUE,1,7,1,6,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Open,TRUE,1,7,2,6,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Open,TRUE,1,7,3,14,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Open,TRUE,1,7,4,17,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Open,TRUE,1,7,5,6,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,TRUE,1,3,1,13,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,TRUE,1,3,2,16,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,TRUE,1,3,3,9,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,TRUE,2,10,1,18,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,TRUE,2,10,2,15,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,3,27,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,4,23,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,5,17,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2018,Old native,Mixed_native,2018,Open,NA,2,10,6,21,NA,Old native,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,10,7,22,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,10,10,7,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,1,17,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,3,7,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,4,7,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,1,14,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,3,13,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,4,15,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Bare_fence,Bare fence,Bare_fence,*,Open,NA,3,6,5,10,NA,On-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,2,9,1,24,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,2,9,2,39,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,2,9,3,20,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,2,9,5,19,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,2,9,6,18,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,2,9,8,20,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Hand pollinated,NA,1,9,1,20,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Hand pollinated,NA,1,9,2,23,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Hand pollinated,NA,1,9,3,21,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Hand pollinated,NA,1,9,4,17,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Hand pollinated,NA,1,9,5,11,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Control_farm,Control farm,Bare_fence,Control_farm,Hand pollinated,NA,1,9,6,15,NA,Off-farm bare fence,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,1,19,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,3,14,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,4,24,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,5,9,NA,Three-year old native,Dairy
2023-2024,Terrace View,Terrace_view,Native_2021,New native,Mixed_native,2021,Open,NA,3,6,6,18,NA,Three-year old native,Dairy
2023-2024,Marr,Marr,Native_2013,Old native,Mixed_native,2013,Open,NA,2,5,1,12,NA,Old native,Arable
2023-2024,Marr,Marr,Native_2013,Old native,Mixed_native,2013,Open,NA,2,5,2,11,NA,Old native,Arable
2023-2024,Marr,Marr,Native_2013,Old native,Mixed_native,2013,Open,NA,2,5,3,10,NA,Old native,Arable
2023-2024,Marr,Marr,Native_2013,Old native,Mixed_native,2013,Open,NA,2,5,4,11,NA,Old native,Arable
2023-2024,Marr,Marr,Native_2013,Old native,Mixed_native,2013,Open,NA,2,5,5,22,NA,Old native,Arable
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,6,1,15,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,6,2,14,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,6,3,11,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,6,4,26,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,6,5,17,NA,Old native,Dairy
2023-2024,Pareka,Pareka,Native_2018,Old native,Mixed_native,2018,Open,NA,3,6,6,22,NA,Old native,Dairy
2023-2024,Tweed,Tweed,Control_farm,Control farm,Bare_fence,*,Open,NA,1,5,1,8,NA,Off-farm bare fence,NA
2023-2024,Tweed,Tweed,Control_farm,Control farm,Bare_fence,*,Open,NA,1,5,2,13,NA,Off-farm bare fence,NA
2023-2024,Tweed,Tweed,Control_farm,Control farm,Bare_fence,*,Open,NA,1,5,3,21,NA,Off-farm bare fence,NA
2023-2024,Tweed,Tweed,Control_farm,Control farm,Bare_fence,*,Open,NA,1,5,4,14,NA,Off-farm bare fence,NA
2023-2024,Tweed,Tweed,Control_farm,Control farm,Bare_fence,*,Open,NA,1,5,5,23,NA,Off-farm bare fence,NA
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,7,2,9,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,7,3,8,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,7,4,15,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,7,5,10,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,7,6,12,NA,On-farm bare fence,Arable
2023-2024,Ward,Ward_Wakanui,Bare_fence,Bare fence,Bare_fence,*,Open,NA,2,7,7,10,NA,On-farm bare fence,Arable
